"authorId","badges/0","badges/1","badges/2","externalSource","itemType","negativeFeedback","positiveFeedback","productId","productName","productUrl","rating","recommended","reviewId","submissionTime","text","title","userNickname"
"19e8214923f77305122e3b5505c67e73815d2da792341b56dd29d740d761072b3e5b0278408b10d4d00d1e5534db840a","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4",,"323840236","2023-11-14","Solid build quality and sound.","Solid headphones","HC"
"eeold0gi33z6ofkrnfrqnyhuo","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1148137610","2023-10-18","Researched multiple products and found Sony to out perform the rest.","Noise cancellation is amazingly","Slaysr"
"ij1iqkzd71wgzjlvizapmrf3x","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1149613743","2023-11-11","Bought these a couple of days ago and so far everything is great.","Great sound and easy to navigate.","Tymoney"
"u79k64yxxcd8ilfi6ucad94a0","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1147820681","2023-10-13","Great Sound
Great noise cancelling 
Most comfortable headphones ever","Unbelievable","ChefJeff"
"lavk5mn58bdh359i4ei3p4eam","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1147820183","2023-10-13","Tested them all. This is the best one I tried so far.","Good and Solid","dhhsciences"
"c4be4a59a1af42e56e4c5d940a3c835c","VerifiedPurchaser","PrizeIncentive",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"351755930","2023-11-04","These headphones seem to be the best in the business.",,"WalmartCustomer"
"f7b0a02456043b31b6b677fe5e250216003f3e6c1395001f14b3b674b35a4557af0b51005608a309142701f41dba1633","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"324705067","2023-11-21","Good quality as expected 
Love the product.","Best in the industry!!!","Yamen"
"26bff08954b945e6a775159eb1241b1330ff0086c7509408ce03eb80f2f2df0fdb0ab05776bb76c19ddd583c2b8f7475","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"326794719","2023-12-06","I love the headphone. I think it's better than Ipod max.","Awesome headphone","Emile"
"3da4f2391c75d0cf138d57e88c8531c3307be3c960146d4730ce368a1bf5aea9ce5311064043413336c532db94861f1d","IncentivizedReviewYes","VerifiedPurchaser","PrizeIncentive","bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","1",,"350172845","2023-11-21","I haven't received my item yet",,"WalmartCustomer"
"iv72qiwlfuyacbviy8dd049iu","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","163204399","2024-01-30","Bought these for long flights and I'm so pleased that I did","Awesomeness","Tez25"
"pcgh1kvw11sjvr7v2u0jovpm4","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","161577733","2023-11-29","Had an earlier generation set of NC headphones,  very happy, so time for a new pair!","Old to new upgr","Steve J"
"tax5pqovm7y7dz995qhvzec20","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","163229650","2024-01-31","Good thinking, Good Product , Keep it . Waiting for the XM6","Good product","1212"
"6e5d90787d80eed4700c4e25ada5311b5dd4696ce321e223037b258f04736421dbac2cd0b99cf06b8d03a8bc2353b0be","IncentivizedReviewYes","VerifiedPurchaser","PrizeIncentive","bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4",,"349728047","2023-12-01","It's a great quality product and the price was quite good!",,"WalmartCustomer"
"9be3c22346bcb91ac945b9d5e69d237abd87a77fa134fa54769abc130dd2e8cc4c583ce89e8cd0677cebd260c312b4c8","VerifiedPurchaser","PrizeIncentive",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"351755931","2024-01-11","Good price and a superlative product. Impressive sound quality and build.",,"WalmartCustomer"
"eeold0gi33z6ofkrnfrqnyhuo","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1148137610","2023-10-18","Researched multiple products and found Sony to out perform the rest.","Noise cancellation is amazingly","Slaysr"
"t5iw90t7ca03hiuw6ehjjkfvb","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","162419153","2023-12-29","These headphones are comfortable to wear and have excellent sound quality.","Great sound","Jules23"
"98fc31726052cd428d8d000cfb3e759936b778347a2a4cdba317a3004937c18b1b1bfc3e92027fa741958dd43b696d0c","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"326385501","2023-12-03","Works as advertised. Quick delivery.","Satisfied with purchase.","Dean"
"19e8214923f77305122e3b5505c67e73815d2da792341b56dd29d740d761072b3e5b0278408b10d4d00d1e5534db840a","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4",,"323840236","2023-11-14","Solid build quality and sound.","Solid headphones","HC"
"8588c10cfb7f6561bbec775b9c6522a42f3927753ea612a9c24bfd86130608db247b6aecf46ca0353e15aa91ab993424","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"338596136","2024-03-15","Superlative sound and convenient features for using these headphones in varied environments.","Enjoyable Headphones","Victor"
,"VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"337823912","2024-03-07","Shipped really quick, delivered really quick. The best headphone ever",,
"91def26cf25a96e230a169d7172fb4210d18172b335f34b0c07d9dabcd71342528aef5f15f17e74b9d41bc23112c7a40","VerifiedPurchaser","Staff",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"338592170","2024-03-15","Love the headphones! They are packed with tech and can custom they way your music sound.","10 out of 10 must recommend","AROD"
"da3e861245955e4cdaf42a0d2bb6dc8459b4acab294db51a56cd8ddeff1f7c10acb9f91d042199b359db77e525d8aa71","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"336797835","2024-02-26","Headphones came really well packaged, and it was shipped very quickly, got them in two days. 10/10","Amazing purchase","Joseiliz"
,"VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"337823912","2024-03-07","Shipped really quick, delivered really quick. The best headphone ever",,
"8588c10cfb7f6561bbec775b9c6522a42f3927753ea612a9c24bfd86130608db247b6aecf46ca0353e15aa91ab993424","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"338596136","2024-03-15","Superlative sound and convenient features for using these headphones in varied environments.","Enjoyable Headphones","Victor"
"9c971625ba61f80617d98eb019dfb337fa9fd2fe4966d77d886ab530d771857ff8fd636c7bf187ced50ed057b576e6d2","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","3",,"336530875","2024-02-24","they are just ok dont feel they are worth the price tag, seem smaller the previous model.","there alright","Ethan"
"fac8a6ebc07b55c0af2fb3bd877c90b7034a22b6eb01f79c427df9fd3573dc556978eb0efe0ea07f2a66e645049d61d2","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"357647224","2024-09-18","Great sound and good fit",,"Max"
"2a98db7600517b2ba35326a7f45c7532395e0bae37dea9ab161a75b4966d3e36afa1ab6a6c26b8f095a138ef4203ba1a","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"357785352","2024-09-19","Works as expected","Works","A"
"d97cc3f30566a832738954b8fe418c5de72d80f96db2bfcb8037646b34304294dce01d6f6848212c834d7c83ab5e6d90","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"355505153","2024-08-28","Amazing sound!","Sony WH-1000XM5","Michael"
"6v7ggk1y478vnpdfbyvs7a4ml",,,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","3","true","1176500999","2024-12-08","I had them for 2 years,  but then one day the hinges broke out of nowhere.  Happen to my wh-1000xm4 too. The sound is fantastic. If u guys fix the issues with the hinges become  to delicate over time, they would be fantastic.They also feel uncomfortable if u have to wear glasses. I will be buying another pair cuz they are still amazing even with this one flaw.","Everything is great about them except the design","Ada2"
"l8ta5u8kek5f99suyqznvywe8",,,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1173416520","2024-10-28","I have bought this after trying couple of other brands like Sonos ace, Bose qc ultra, AirPods Max. Still with new versions of the other brands didn't sound better that this. I waited to buy next model xm6. But Finally bought it because they are not releasing this xm6 this year.","Best sounding headset that I tested so far",
"qfvhwg7pfsxo5d03di1amg61a","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","2","false","150524207","2022-10-20","Great sound quality, but noise cancelling is what what you would expect for headphones this expensive. Sony support helps by telling me to turn up the non-existent noise cancelling setting.","Not what i was expecting","Hugh"
"b2wqkhikz6lkscmgw6ap1xnmf","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1146161282","2023-09-13","I've owned several noise cancelling headphones and earbuds from Bose to beats to AirPods or and so on. So far I'm really impressed with the sound quality and noise cancellation on this headphone. Thank you Sony. Keep up the good work.","Best noise cancelling headphone","Bash1979"
"6045884014","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1125573202","2022-09-15","The ANC is phenomenal, I use these daily for 14+ hours. The mic is crystal clear for meetings. These feel like they were made for for flying. Sound quality is amazing, bass is clear, but does not drown other elements.","Slept thru an apartment fire alarm.","Bdb01"
"qc4f0gc3ld6yuv2kbx22btgbn","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1146538379","2023-09-19","I love it, Great sound, the noise cancelling is not the best but it will do, but the quality across the PC, is great! I do have problems to conect with the blutooth on the PC all the time.","Great Performance Super Sound, nice and conftable.","Carlos_TL322005"
"3rusg3r82y5q632rer05i0pp6","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","2","false","147204154","2022-07-14","When using head phones they keep randomly disconnecting from my phone. 

Also the noise cancelling is weird. I have turned off all the software controlled for it so it is just on all the time but it still changes modes sometimes.","Keeps randomly disconnect","Bobbobbob"
"pq09a7iycxt7ljyvof2mkt0tc","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","153580439","2023-01-17","Very happy with these headphones. I use them on train and plane, noise cancelling is great. It is the first time I've had noise cancelling so I can't compare but happy with these. Great sound. They do feel a bit delicate, I hope they hold up.","Very nice..","AM39"
"piiem7xpp2k789cavrndfm06q","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","153618502","2023-01-18","My headphones are amazing I wear them to work where the surroundings are noisy.
The noise cancelling facility works very well helps we work happily all day without distraction from surrounding clatter.","Perfect fit...Great Sound","Lizzie01"
"a761j8szce0dr3vfvnapdq13e","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1142480600","2023-06-28","I got these Excellent upgrade from my old 1000's. Better sound, better noise cancelling. Better Ambient sound. These were so good, I got the WF1000XM4 earbuds for Father's Day!","Lots of Features with these headphones and APP","rhonalds"
"kyh0am0q4t0uv3xc1rfav8b1x","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","147104370","2022-07-11","I purchased these headphones about 2 weeks ago and absolutely loved them. I had heard some great reviews and needed to try them for myself. These headphones have amazing features, sound quality and the noise cancelling is superb.","Best Headphones Ever!","Rupos06"
"ea0bq889fu1mqd7od3agmz3o9","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1144683159","2023-08-14","I have them for a little while and I'm in love , the sound is amazing deep base and cristal clear trebles . They are not heavy so you can used them for hours without notice you are wearing them.","Excellent Sony Headphones","Musshu1981"
"pscmkz18pevcgoh3oxvtdb3te","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1143134294","2023-07-12","Bought these for a trip to Alaska, preformed superbly.  Great battery life and sound.
Case kept everything easy to store in my carry on and protected them.  Now my wife wants them for a trip she is taking.","Fabulous headphones","Cigar guy"
"6045696748","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1124881249","2022-08-31","The best set I have ever owned. The sound quality is amazing. The comfort is top notch, even while wearing glasses and earrings! The noise canceling is fantastic. The battery life has been great too. 
Love these so much!","Wow... audio heaven!","Grlg33k"
"70imduzh8iqpcnn29jl1bgkxp","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","159298929","2023-08-22","I got them a month ago , comfortable to wear.  Noise cancelling wow not bad at all .  
How to use the controls a little bit challenging but getting there","They are great","Nandito"
"9kz77qqnfep3vy6otw6wk0hnw","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","151696939","2022-11-24","The multi connect is amazing! Saves me from constantly putting my headphones in pairing mode. Sound quality is brilliant. There clarity in the bass. Would highly recommend this headphones. Only wish it worked with the PS5","Love the multi connect!","Manoj"
"3rusg3r82y5q632rer05i0pp6","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","2","false","147204154","2022-07-14","When using head phones they keep randomly disconnecting from my phone. 

Also the noise cancelling is weird. I have turned off all the software controlled for it so it is just on all the time but it still changes modes sometimes.","Keeps randomly disconnect","Bobbobbob"
"qc4f0gc3ld6yuv2kbx22btgbn","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1146538379","2023-09-19","I love it, Great sound, the noise cancelling is not the best but it will do, but the quality across the PC, is great! I do have problems to conect with the blutooth on the PC all the time.","Great Performance Super Sound, nice and conftable.","Carlos_TL322005"
"pscmkz18pevcgoh3oxvtdb3te","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1143134294","2023-07-12","Bought these for a trip to Alaska, preformed superbly.  Great battery life and sound.
Case kept everything easy to store in my carry on and protected them.  Now my wife wants them for a trip she is taking.","Fabulous headphones","Cigar guy"
"6043512430","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1121406398","2022-07-05","they live up to the hype. very comfortable and shield quite a bit of airplane noise and screaming babies. able to focus when wearing. great phone mic. haven't tested the music quality","superb stuff","wineconcierge"
"27li0h1xlca46sojl6afhnoc5","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","149391913","2022-09-13","Great sound, although some disparity in heavy bottom end clarity sometimes. 

The app is a little clunky sometimes. 

Headband not as comfy as some of the competitors. 

All in all, very good headphones, but there are some flaws","Great sound, some flaws","Rickalot"
"lu8xk0gt32g8otpjfck1s1ynn","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","146876844","2022-07-04","Perfectly fit my head and ears, and can wear long hour without getting sore compared to previously owned other brand. Very comfortable. Old one is more than 10 yrs now and wanted to have wireless.","Happy","Kobo"
"2ur50re0kervgh8gvq6w9kjpc","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","153274605","2023-01-08","Some aspects are excellent - the app, tracking where you are and auto adjusting, Alexa. Comfortable. However does not seem to connect with two devices simultaneously.  Need app to change between paired devices.","High quality shortcomings","RobbieTubby"
"6014743541","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","1125998829","2022-09-23","Love the noise cancelling. Best by far. The sound is muddy out-of-the-box, but the eq helps. Very comfortable. Almost forgot they were on my head. The padding could be better on the ear cups however.","Great noise cancelling. Sound is muddy!","Jeepfein"
"pukxceecwedn5nro6wsr8cjp6","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","158541689","2023-07-20","I bought these in January 2023 and I they are the best headphones I have ever had. I mainly use these headphones for studying at home and at school, and the battery lasts for a very long time and they chagre very quick.","Great For Study","Kajohnathon"
"i3wloooqng3y3nelzjq2dkzdj","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","1119778224","2022-06-03","I bought it and sounds good but one issue is the noise cancellation is an average and has no foldable flaps like in xm4. But, superior sound and great features for xm5.","Great sound quality","Jythin"
"50e0664f566bcafa1aa9aa175d818390afe7d9f9dd98d225b49b89ab433ec683bff27bf9e6de41a1131d47cf01a241ae","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","false","306522713","2023-05-18","These are the best headphones I've ever had in my life. They have the best noise canceling affect I've ever experienced and most comfortable wearing experience. They do not pinch my ears","Best noise cancellation ever, most comfortable","Twana"
"6018786527","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1128552361","2022-11-11","I got these as a gift. They are comfortable,  lightweight and have a great sound quality. The ANC works great. The headphones app works great, it gives you good control.over the settings.","Sony headphone review","Carramrod"
"75d6qlk70ozp3qtv7eh4vieh7","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","150245644","2022-10-11","I purchased these a couple of months ago, The reason was for the noise cancelling for air flights and I was not let down, they are comfortable to wear and meet all other expectations.","A calming effect","GregS"
"ebql2x4q3pnfxk4sriqxzpwhn","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","149506158","2022-09-18","I bought the WH-1000XM5 for use in an open-plan office. Tremendous noise cancellation and excellent sound. I find they are a little loose-fitting, but that is a personal preference. Recommended, but pricey.","Great buy","markab29"
"9ra6iqnfecijvqsz714tnidje","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","147200124","2022-07-14","I wear this 15+ hrs per day and It doesn't hurt!
There is some windows issues with sounds from multiple applications at once but its still a great product.","Really Comfy!","Rfvjg"
"pygniyde03eyjp2iwdu3t77mx","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4",,"152742702","2022-12-24","Agree with all the positive reviews other than that I find the top headband to be uncomfortable over long periods of time. Regardless, don't regret my purchase and was amazed at the ANC in my recent 22 hour flights","Happy with it","NathanM"
"ida4mt7av0zrwfvjep6wqwm3s","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","147626396","2022-07-27","I bought this a week ago, and boy I am happy with my purchase.

NC is immaculate, UI, App integration, Assistant Integration just put the icing in the cake as well.

Audio is Crisp.

A must buy!!!","Great Headset, Exemplary!","Sbha8398"
"oyahqurchjoal53zk2wa2q2b0","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","158022969","2023-06-28","Had these for a few weeks now and use them almost all day daily and they're the best headphones I've ever owned. Comfortable, light weight, noise canceling is amazing! Easy connection and to switch between devices. Highly recommend","Best headphones","Sholt"
"24c8d681e6dfd2e59e7a7d13102555b60203d46b75c4ddc1b6deef988bbb50dc8a1f3a982e71bc7f8061c8f304652e11","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"318655859","2023-09-24","Very happy with the purchase. One if the best noise canceling headphones out there in the market in a reasonable price. The sound quality is unmatched, the comfort is unparalleled. Highly recommended.","Love it!","Ranjan"
"10dd2dacfd0fda24d4a39a87ca64b9627c81c25d71e002ce73bb520277a3c2359060288172c5b776a2890b97d3024954","IncentivizedReviewYes","VerifiedPurchaser","PrizeIncentive","bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"351562275","2023-04-15","So far it's been everything it's set out to be. I particularly enjoy the voice sensor capturing option - which activates as soon as you start speaking the music is paused and then resumes after about 20-30 seconds with no voice interruptions.",,"WalmartCustomer"
"7b28hrgnuxsgnju24y3yhst26","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","158445025","2023-07-16","I bought this headphones to replace a older Sony mx3 so far so good the design looks much better it's more comfortable and sounds slightly better than older ones it has more features on the app","Great headphone","Jetsta"
"l1by1pxcxs7m51pskhz0ch6kz","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","154393227","2023-02-13","comfortable to wear and great sound. still learning all the controls and settings mainly because I'm more interested in listening than playing with settings.","great sound","Dayle"
"a64d9pztartgq14rv9wsbvsn2","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","150626125","2022-10-23","I bought these after my previous headphones stopped working. These are so aesthetic and light on the head. The noise-cancelling functionality is my favourite. Hopefully these will last me years to come","The best investment","jbbly"
"2ssb6qnfdthle8pdxpfk62o2j","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4",,"152716446","2022-12-23","Reasonably happy with the product, a few issues with respect to a loop issue when the feed is coming from my iPhone, unsure where the issue lays as not consistent.","Nice headphones","Webbs"
